4.981263279914855957e-01
5.770694017410278320e-01
5.772272348403930664e-01
7.345952391624450684e-01
8.952161073684692383e-01
8.960550427436828613e-01
7.373231649398803711e-01
6.577705144882202148e-01
5.400812029838562012e-01
4.566917419433593750e-01
4.179527163505554199e-01
5.013461709022521973e-01
5.750182867050170898e-01
6.182561516761779785e-01
6.564952135086059570e-01
6.560194492340087891e-01
6.565529704093933105e-01
5.382596850395202637e-01
3.788263797760009766e-01
2.197195738554000854e-01
1.000000014901161194e-01
1.000000014901161194e-01
1.000000014901161194e-01
1.000000014901161194e-01
