4.984433054924011230e-01
5.780010223388671875e-01
5.779144167900085449e-01
7.358657121658325195e-01
8.964872360229492188e-01
8.971849679946899414e-01
8.656570315361022949e-01
7.789716124534606934e-01
6.346403360366821289e-01
5.466927289962768555e-01
5.548897385597229004e-01
5.710220932960510254e-01
5.837030410766601562e-01
5.943422317504882812e-01
6.000491380691528320e-01
6.336484551429748535e-01
6.335756778717041016e-01
5.626504421234130859e-01
3.708959221839904785e-01
2.026331871747970581e-01
1.000000014901161194e-01
1.000000014901161194e-01
1.000000014901161194e-01
1.000000014901161194e-01
